flight_id,airline,origin,destination,departure_date,departure_time,arrival_date,arrival_time,latency_minutes,status
3737,Air France,AMS,FCO,2024-03-27,08:06,2024-03-27,10:15,10,On-Time
3738,Iberia,BCN,MAD,2024-03-28,10:21,2024-03-28,11:31,0,On-Time
3739,easyJet,VCE,CDG,2024-03-29,05:36,2024-03-29,07:32,16,Delayed
3740,Iberia,BCN,MAD,2024-03-30,18:46,2024-03-30,20:03,0,On-Time
3741,Air France,LIS,ORY,2024-03-31,16:18,2024-03-31,18:45,143,Cancelled
3742,Swiss,LHR,DUB,2024-04-01,08:41,2024-04-01,10:06,158,Cancelled
3743,Swiss,MUC,AMS,2024-04-02,11:16,2024-04-02,12:57,3,On-Time
3744,easyJet,LIS,ORY,2024-04-03,18:49,2024-04-03,21:05,53,Delayed
3745,Iberia,VCE,CDG,2024-04-04,05:34,2024-04-04,07:43,28,Delayed
3746,easyJet,VCE,CDG,2024-04-05,10:01,2024-04-05,11:59,0,On-Time
3747,Ryanair,ZRH,BCN,2024-04-06,07:14,2024-04-06,09:10,12,On-Time
3748,KLM,MUC,AMS,2024-04-07,11:56,2024-04-07,13:21,0,On-Time
3749,KLM,LHR,DUB,2024-04-08,22:23,2024-04-08,23:33,22,On-Time
3750,KLM,ATH,FCO,2024-04-09,06:58,2024-04-09,08:43,4,On-Time
3751,Swiss,BRU,CPH,2024-04-10,17:44,2024-04-10,19:40,5,On-Time
3752,Ryanair,LHR,DUB,2024-04-11,14:12,2024-04-11,15:31,10,On-Time
3753,Ryanair,LHR,DUB,2024-04-12,07:04,2024-04-12,08:02,4,On-Time
3754,Lufthansa,FRA,LHR,2024-04-13,14:58,2024-04-13,16:18,1,On-Time
3755,Vueling,LHR,DUB,2024-04-14,10:22,2024-04-14,11:51,0,On-Time
3756,Iberia,OPO,LIS,2024-04-15,06:02,2024-04-15,07:06,14,On-Time
3757,easyJet,MXP,VIE,2024-04-16,18:48,2024-04-16,20:28,0,On-Time
3758,TAP Air Portugal,AMS,FCO,2024-04-17,17:47,2024-04-17,19:42,8,On-Time
3759,Lufthansa,AMS,FCO,2024-04-18,17:06,2024-04-18,19:17,4,On-Time
3760,Air France,AMS,FCO,2024-04-19,10:26,2024-04-19,12:34,23,Delayed
3761,Swiss,BRU,CPH,2024-04-20,15:26,2024-04-20,17:00,67,Delayed
3762,Swiss,CDG,JFK,2024-04-21,08:15,2024-04-21,15:09,52,Delayed
3763,Air France,AMS,FCO,2024-04-22,13:38,2024-04-22,15:53,178,Cancelled
3764,British Airways,STN,DUB,2024-04-23,19:49,2024-04-23,20:43,30,Delayed
3765,KLM,STN,DUB,2024-04-24,18:28,2024-04-24,19:31,1,On-Time
3766,TAP Air Portugal,AMS,FCO,2024-04-25,13:39,2024-04-25,16:11,13,On-Time
3767,easyJet,STN,DUB,2024-04-26,17:13,2024-04-26,18:22,1,On-Time
3768,easyJet,STN,DUB,2024-04-27,06:33,2024-04-27,07:26,1,On-Time
3769,Ryanair,STN,DUB,2024-04-28,15:06,2024-04-28,16:18,0,On-Time
3770,KLM,MAD,PMI,2024-04-29,09:32,2024-04-29,10:16,11,On-Time
3771,TAP Air Portugal,AMS,FCO,2024-04-30,18:57,2024-04-30,20:58,53,Delayed
3772,Swiss,CDG,JFK,2024-05-01,05:55,2024-05-01,13:06,11,On-Time
3773,KLM,AMS,FCO,2024-05-02,21:00,2024-05-02,23:00,0,On-Time
3774,KLM,ZRH,BCN,2024-05-03,15:10,2024-05-03,16:46,0,On-Time
3775,TAP Air Portugal,AMS,FCO,2024-05-04,09:53,2024-05-04,11:59,161,Cancelled
3776,easyJet,LIS,ORY,2024-05-05,06:44,2024-05-05,09:05,8,On-Time
3777,Swiss,LHR,DUB,2024-05-06,10:11,2024-05-06,11:49,5,On-Time
3778,Iberia,MUC,AMS,2024-05-07,06:13,2024-05-07,08:01,11,On-Time
3779,Lufthansa,MXP,VIE,2024-05-08,09:40,2024-05-08,11:10,24,Delayed
3780,Iberia,ATH,FCO,2024-05-09,13:37,2024-05-09,15:33,0,On-Time
3781,British Airways,ATH,FCO,2024-05-10,09:12,2024-05-10,11:29,1,On-Time
3782,easyJet,BCN,MAD,2024-05-11,19:49,2024-05-11,20:49,0,On-Time
3783,TAP Air Portugal,BRU,CPH,2024-05-12,14:11,2024-05-12,16:01,9,On-Time
3784,KLM,OPO,LIS,2024-05-13,12:22,2024-05-13,13:27,6,On-Time
3785,KLM,BCN,MAD,2024-05-14,16:09,2024-05-14,17:33,12,On-Time
3786,Air France,VCE,CDG,2024-05-15,13:29,2024-05-15,15:17,8,On-Time
3787,Iberia,AMS,FCO,2024-05-16,10:52,2024-05-16,13:02,39,Delayed
3788,easyJet,STN,DUB,2024-05-17,15:47,2024-05-17,16:41,14,On-Time
3789,Lufthansa,MXP,VIE,2024-05-18,07:40,2024-05-18,08:59,2,On-Time
3790,KLM,VCE,CDG,2024-05-19,05:48,2024-05-19,07:34,1,On-Time
3791,Vueling,STN,DUB,2024-05-20,08:45,2024-05-20,09:45,16,On-Time
3792,easyJet,STN,DUB,2024-05-21,21:27,2024-05-21,22:34,4,On-Time
3793,TAP Air Portugal,STN,DUB,2024-05-22,06:09,2024-05-22,06:54,0,On-Time
3794,KLM,MAD,PMI,2024-05-23,10:34,2024-05-23,11:48,5,On-Time
3795,KLM,LIS,ORY,2024-05-24,18:10,2024-05-24,20:45,8,On-Time
3796,Lufthansa,STN,DUB,2024-05-25,09:04,2024-05-25,09:49,5,On-Time
3797,Ryanair,LIS,ORY,2024-05-26,12:20,2024-05-26,14:38,181,Cancelled
3798,Vueling,BRU,CPH,2024-05-27,08:35,2024-05-27,10:09,4,On-Time
3799,easyJet,ZRH,BCN,2024-05-28,20:16,2024-05-28,22:09,8,On-Time
3800,Swiss,LHR,DUB,2024-05-29,15:09,2024-05-29,16:36,7,On-Time
3801,Ryanair,ZRH,BCN,2024-05-30,20:17,2024-05-30,22:28,11,On-Time
3802,Iberia,MUC,AMS,2024-05-31,17:40,2024-05-31,19:14,7,On-Time
3803,KLM,CDG,JFK,2024-06-01,05:41,2024-06-01,12:37,5,On-Time
3804,Swiss,ATH,FCO,2024-06-02,09:57,2024-06-02,11:46,16,On-Time
3805,Lufthansa,LIS,ORY,2024-06-03,18:18,2024-06-03,20:44,4,On-Time
3806,Vueling,MXP,VIE,2024-06-04,13:25,2024-06-04,14:30,10,On-Time
3807,Iberia,BRU,CPH,2024-06-05,19:05,2024-06-05,20:49,14,On-Time
3808,Iberia,AMS,FCO,2024-06-06,10:15,2024-06-06,12:24,17,On-Time
3809,Vueling,BRU,CPH,2024-06-07,15:25,2024-06-07,17:02,0,On-Time
3810,Vueling,STN,DUB,2024-06-08,18:51,2024-06-08,19:29,5,On-Time
3811,Lufthansa,LIS,ORY,2024-06-09,10:00,2024-06-09,12:06,9,On-Time
3812,Vueling,MAD,PMI,2024-06-10,16:57,2024-06-10,17:53,15,On-Time
3813,Iberia,MXP,VIE,2024-06-11,17:20,2024-06-11,19:00,2,On-Time
3814,Lufthansa,LHR,DUB,2024-06-12,12:29,2024-06-12,13:57,5,On-Time
3815,TAP Air Portugal,BRU,CPH,2024-06-13,12:01,2024-06-13,13:48,21,On-Time
3816,Air France,BRU,CPH,2024-06-14,13:28,2024-06-14,14:58,4,On-Time
3817,Swiss,MXP,VIE,2024-06-15,10:09,2024-06-15,11:32,0,On-Time
3818,Ryanair,MAD,PMI,2024-06-16,07:51,2024-06-16,08:57,7,On-Time
3819,Ryanair,LHR,DUB,2024-06-17,17:59,2024-06-17,19:07,1,On-Time
3820,Swiss,AMS,FCO,2024-06-18,21:18,2024-06-18,23:27,0,On-Time
3821,Vueling,OPO,LIS,2024-06-19,11:10,2024-06-19,12:06,68,Delayed
3822,Ryanair,CDG,JFK,2024-06-20,21:28,2024-06-21,04:11,0,On-Time
3823,Swiss,OPO,LIS,2024-06-21,17:20,2024-06-21,18:21,10,On-Time
3824,easyJet,BRU,CPH,2024-06-22,07:23,2024-06-22,08:57,4,On-Time
3825,Vueling,LHR,DUB,2024-06-23,06:12,2024-06-23,07:25,10,On-Time
3826,Swiss,FRA,LHR,2024-06-24,18:01,2024-06-24,19:31,5,On-Time
3827,easyJet,MUC,AMS,2024-06-25,11:41,2024-06-25,13:29,14,On-Time
3828,KLM,STN,DUB,2024-06-26,06:04,2024-06-26,07:01,26,On-Time
3829,British Airways,MXP,VIE,2024-06-27,20:24,2024-06-27,21:48,18,On-Time
3830,Air France,VCE,CDG,2024-06-28,18:46,2024-06-28,21:01,0,On-Time
3831,Ryanair,MUC,AMS,2024-06-29,05:27,2024-06-29,07:13,23,On-Time
3832,Ryanair,ZRH,BCN,2024-06-30,14:24,2024-06-30,16:21,72,Delayed
3833,Iberia,VCE,CDG,2024-07-01,13:06,2024-07-01,14:58,12,On-Time
3834,Swiss,OPO,LIS,2024-07-02,17:20,2024-07-02,18:03,11,On-Time
3835,KLM,ATH,FCO,2024-07-03,14:53,2024-07-03,16:49,19,On-Time
3836,TAP Air Portugal,MXP,VIE,2024-07-04,06:26,2024-07-04,07:58,0,On-Time
3837,Iberia,BCN,MAD,2024-07-05,10:55,2024-07-05,12:05,0,On-Time
3838,Ryanair,AMS,FCO,2024-07-06,14:48,2024-07-06,16:54,8,On-Time
3839,KLM,BRU,CPH,2024-07-07,05:38,2024-07-07,07:10,14,On-Time
3840,Ryanair,BRU,CPH,2024-07-08,16:04,2024-07-08,17:49,17,On-Time
3841,British Airways,LHR,DUB,2024-07-09,13:17,2024-07-09,14:16,8,On-Time
3842,easyJet,MUC,AMS,2024-07-10,18:20,2024-07-10,19:48,4,On-Time
3843,Vueling,VCE,CDG,2024-07-11,13:53,2024-07-11,16:07,0,On-Time
3844,Lufthansa,CDG,JFK,2024-07-12,20:20,2024-07-13,03:41,15,On-Time
3845,easyJet,BCN,MAD,2024-07-13,10:38,2024-07-13,12:13,9,On-Time
3846,Lufthansa,MUC,AMS,2024-07-14,12:31,2024-07-14,13:56,14,On-Time
3847,easyJet,LIS,ORY,2024-07-15,14:52,2024-07-15,17:06,3,On-Time
3848,Air France,LIS,ORY,2024-07-16,18:52,2024-07-16,21:11,0,On-Time
3849,Vueling,FRA,LHR,2024-07-17,12:27,2024-07-17,14:07,4,On-Time
3850,Lufthansa,MUC,AMS,2024-07-18,05:28,2024-07-18,06:55,7,On-Time
3851,Iberia,ATH,FCO,2024-07-19,21:27,2024-07-19,23:50,7,On-Time
3852,TAP Air Portugal,LIS,ORY,2024-07-20,17:04,2024-07-20,19:15,0,On-Time
3853,KLM,FRA,LHR,2024-07-21,21:57,2024-07-21,23:40,4,On-Time
3854,Air France,ATH,FCO,2024-07-22,21:52,2024-07-22,23:51,0,On-Time
3855,easyJet,LIS,ORY,2024-07-23,11:33,2024-07-23,13:54,6,On-Time
3856,Lufthansa,CDG,JFK,2024-07-24,12:02,2024-07-24,18:49,14,On-Time
3857,Lufthansa,FRA,LHR,2024-07-25,05:58,2024-07-25,07:41,6,On-Time
3858,Air France,LIS,ORY,2024-07-26,08:52,2024-07-26,11:17,0,On-Time
3859,Air France,BCN,MAD,2024-07-27,22:22,2024-07-27,23:52,9,On-Time
3860,Vueling,MAD,PMI,2024-07-28,18:54,2024-07-28,19:54,1,On-Time
3861,Iberia,OPO,LIS,2024-07-29,08:22,2024-07-29,09:30,22,On-Time
3862,Iberia,OPO,LIS,2024-07-30,11:53,2024-07-30,12:55,13,On-Time
3863,KLM,OPO,LIS,2024-07-31,11:54,2024-07-31,12:49,0,On-Time
3864,Iberia,ATH,FCO,2024-08-01,13:05,2024-08-01,15:07,49,Delayed
3865,Ryanair,VCE,CDG,2024-08-02,18:39,2024-08-02,20:47,12,Delayed
3866,easyJet,MXP,VIE,2024-08-03,11:53,2024-08-03,13:13,1,On-Time
3867,KLM,OPO,LIS,2024-08-04,20:50,2024-08-04,21:53,58,Delayed
3868,British Airways,CDG,JFK,2024-08-05,11:34,2024-08-05,18:33,56,Delayed
3869,British Airways,ATH,FCO,2024-08-06,17:30,2024-08-06,19:31,10,On-Time
3870,Air France,LHR,DUB,2024-08-07,21:10,2024-08-07,22:17,0,On-Time
3871,Swiss,MUC,AMS,2024-08-08,16:31,2024-08-08,18:05,4,On-Time
3872,Ryanair,LIS,ORY,2024-08-09,14:18,2024-08-09,16:51,11,On-Time
3873,KLM,MXP,VIE,2024-08-10,12:33,2024-08-10,13:44,28,Delayed
3874,KLM,MUC,AMS,2024-08-11,11:30,2024-08-11,13:08,4,On-Time
3875,Vueling,VCE,CDG,2024-08-12,17:20,2024-08-12,19:20,3,On-Time
3876,TAP Air Portugal,STN,DUB,2024-08-13,08:08,2024-08-13,09:08,5,On-Time
3877,Vueling,VCE,CDG,2024-08-14,13:42,2024-08-14,15:54,12,On-Time
3878,Swiss,ZRH,BCN,2024-08-15,17:36,2024-08-15,19:38,1,On-Time
3879,easyJet,ZRH,BCN,2024-08-16,20:52,2024-08-16,22:23,7,On-Time
3880,Air France,ATH,FCO,2024-08-17,12:08,2024-08-17,14:06,32,Delayed
3881,British Airways,FRA,LHR,2024-08-18,04:46,2024-08-18,06:27,1,On-Time
3882,Vueling,MUC,AMS,2024-08-19,16:32,2024-08-19,18:21,12,On-Time
3883,easyJet,MXP,VIE,2024-08-20,04:58,2024-08-20,06:16,5,On-Time
3884,Air France,MXP,VIE,2024-08-21,16:11,2024-08-21,18:00,82,Delayed
3885,Iberia,FRA,LHR,2024-08-22,14:15,2024-08-22,15:50,0,On-Time
3886,KLM,STN,DUB,2024-08-23,06:04,2024-08-23,07:17,32,Delayed
3887,Swiss,MAD,PMI,2024-08-24,21:55,2024-08-24,23:03,10,On-Time
3888,Air France,FRA,LHR,2024-08-25,11:27,2024-08-25,13:21,6,On-Time
3889,Air France,OPO,LIS,2024-08-26,17:13,2024-08-26,18:03,10,On-Time
3890,KLM,MAD,PMI,2024-08-27,19:53,2024-08-27,20:37,0,On-Time
3891,Vueling,ZRH,BCN,2024-08-28,05:27,2024-08-28,06:54,0,On-Time
3892,Air France,BCN,MAD,2024-08-29,05:12,2024-08-29,06:21,12,On-Time
3893,TAP Air Portugal,MUC,AMS,2024-08-30,10:05,2024-08-30,11:28,2,On-Time
3894,easyJet,AMS,FCO,2024-08-31,18:08,2024-08-31,20:18,22,Delayed
3895,Lufthansa,MXP,VIE,2024-09-01,05:59,2024-09-01,07:18,9,On-Time
3896,Vueling,MAD,PMI,2024-09-02,21:14,2024-09-02,22:21,0,On-Time
3897,Ryanair,ATH,FCO,2024-09-03,13:46,2024-09-03,15:38,12,On-Time
3898,Vueling,OPO,LIS,2024-09-04,06:25,2024-09-04,07:20,33,Delayed
3899,Lufthansa,FRA,LHR,2024-09-05,08:01,2024-09-05,09:45,1,On-Time
3900,KLM,AMS,FCO,2024-09-06,06:58,2024-09-06,09:01,16,Delayed
3901,Swiss,AMS,FCO,2024-09-07,06:21,2024-09-07,08:19,4,On-Time
3902,easyJet,LIS,ORY,2024-09-08,05:26,2024-09-08,07:40,7,On-Time
3903,Lufthansa,MAD,PMI,2024-09-09,18:19,2024-09-09,19:18,54,Delayed
3904,Lufthansa,BRU,CPH,2024-09-10,20:26,2024-09-10,21:59,7,On-Time
3905,Iberia,OPO,LIS,2024-09-11,07:43,2024-09-11,08:33,5,On-Time
3906,Iberia,LIS,ORY,2024-09-12,12:14,2024-09-12,14:46,13,On-Time
3907,Lufthansa,AMS,FCO,2024-09-13,21:06,2024-09-13,23:18,0,On-Time
3908,Swiss,FRA,LHR,2024-09-14,09:55,2024-09-14,11:13,35,Delayed
3909,KLM,VCE,CDG,2024-09-15,11:18,2024-09-15,13:17,0,On-Time
3910,Vueling,BCN,MAD,2024-09-16,10:10,2024-09-16,11:29,11,On-Time
3911,Iberia,LIS,ORY,2024-09-17,10:16,2024-09-17,13:10,135,Cancelled
3912,Ryanair,VCE,CDG,2024-09-18,11:22,2024-09-18,13:17,22,Delayed
3913,British Airways,MAD,PMI,2024-09-19,07:58,2024-09-19,08:52,11,Delayed
3914,Swiss,ATH,FCO,2024-09-20,19:06,2024-09-20,20:57,41,Delayed
3915,TAP Air Portugal,OPO,LIS,2024-09-21,07:01,2024-09-21,07:45,0,On-Time
3916,TAP Air Portugal,FRA,LHR,2024-09-22,21:43,2024-09-22,23:41,0,On-Time
3917,easyJet,MXP,VIE,2024-09-23,12:30,2024-09-23,13:51,14,Delayed
3918,easyJet,MAD,PMI,2024-09-24,20:12,2024-09-24,21:05,18,On-Time
3919,British Airways,OPO,LIS,2024-09-25,10:45,2024-09-25,11:19,24,On-Time
3920,TAP Air Portugal,ATH,FCO,2024-09-26,21:46,2024-09-27,00:05,8,On-Time
3921,Lufthansa,STN,DUB,2024-09-27,13:43,2024-09-27,14:49,0,On-Time
3922,Vueling,BRU,CPH,2024-09-28,07:10,2024-09-28,08:49,160,Cancelled
3923,Swiss,FRA,LHR,2024-09-29,12:04,2024-09-29,13:25,10,On-Time
3924,Ryanair,AMS,FCO,2024-09-30,18:36,2024-09-30,20:52,7,On-Time
3925,KLM,ZRH,BCN,2024-10-01,12:20,2024-10-01,14:17,5,On-Time
3926,Lufthansa,CDG,JFK,2024-10-02,15:57,2024-10-02,22:56,16,On-Time
3927,Iberia,MUC,AMS,2024-10-03,13:55,2024-10-03,15:28,0,On-Time
3928,Swiss,LHR,DUB,2024-10-04,15:49,2024-10-04,16:53,13,On-Time
3929,TAP Air Portugal,LIS,ORY,2024-10-05,17:56,2024-10-05,20:11,1,On-Time
3930,British Airways,LHR,DUB,2024-10-06,17:37,2024-10-06,18:40,7,On-Time
3931,easyJet,BCN,MAD,2024-10-07,10:22,2024-10-07,11:35,3,On-Time
3932,easyJet,OPO,LIS,2024-10-08,14:53,2024-10-08,15:57,22,On-Time
3933,Vueling,FRA,LHR,2024-10-09,11:08,2024-10-09,12:57,11,On-Time
3934,Ryanair,MUC,AMS,2024-10-10,15:06,2024-10-10,16:24,2,On-Time
3935,KLM,FRA,LHR,2024-10-11,10:04,2024-10-11,11:42,2,On-Time
3936,TAP Air Portugal,MAD,PMI,2024-10-12,14:58,2024-10-12,16:15,3,On-Time
3937,Swiss,OPO,LIS,2024-10-13,16:44,2024-10-13,17:30,2,On-Time
3938,KLM,VCE,CDG,2024-10-14,15:18,2024-10-14,17:14,39,Delayed
3939,Air France,ZRH,BCN,2024-10-15,08:21,2024-10-15,10:24,171,Cancelled
3940,Swiss,LIS,ORY,2024-10-16,13:17,2024-10-16,15:48,5,On-Time
3941,Air France,ATH,FCO,2024-10-17,09:54,2024-10-17,11:50,4,On-Time
3942,Swiss,MAD,PMI,2024-10-18,14:19,2024-10-18,15:37,4,On-Time
3943,Lufthansa,STN,DUB,2024-10-19,19:24,2024-10-19,20:21,2,On-Time
3944,Swiss,MXP,VIE,2024-10-20,21:39,2024-10-20,23:21,0,On-Time
3945,British Airways,STN,DUB,2024-10-21,12:29,2024-10-21,13:34,8,On-Time
3946,Lufthansa,ATH,FCO,2024-10-22,08:37,2024-10-22,10:57,19,Delayed
3947,Vueling,OPO,LIS,2024-10-23,07:26,2024-10-23,08:11,46,Delayed
3948,Vueling,AMS,FCO,2024-10-24,09:29,2024-10-24,11:38,0,On-Time
3949,Ryanair,STN,DUB,2024-10-25,09:36,2024-10-25,10:53,119,Cancelled
3950,TAP Air Portugal,MUC,AMS,2024-10-26,21:56,2024-10-26,23:23,29,Delayed
3951,Iberia,BRU,CPH,2024-10-27,09:23,2024-10-27,10:45,7,On-Time
3952,TAP Air Portugal,ZRH,BCN,2024-10-28,14:31,2024-10-28,16:11,0,On-Time
3953,TAP Air Portugal,ZRH,BCN,2024-10-29,16:06,2024-10-29,17:53,3,On-Time
3954,KLM,ZRH,BCN,2024-10-30,10:34,2024-10-30,12:13,8,Delayed
3955,Lufthansa,BRU,CPH,2024-10-31,15:32,2024-10-31,17:12,41,Delayed
3956,TAP Air Portugal,VCE,CDG,2024-11-01,13:16,2024-11-01,15:14,0,On-Time
3957,Ryanair,AMS,FCO,2024-11-02,14:37,2024-11-02,16:43,0,On-Time
3958,Air France,CDG,JFK,2024-11-03,15:39,2024-11-03,22:51,8,On-Time
3959,Iberia,ZRH,BCN,2024-11-04,04:58,2024-11-04,06:56,0,On-Time
3960,Ryanair,BCN,MAD,2024-11-05,06:32,2024-11-05,07:55,3,On-Time
3961,KLM,OPO,LIS,2024-11-06,07:47,2024-11-06,08:27,3,On-Time
3962,British Airways,LIS,ORY,2024-11-07,06:54,2024-11-07,09:18,19,On-Time
3963,Swiss,FRA,LHR,2024-11-08,15:30,2024-11-08,16:59,5,On-Time
3964,KLM,VCE,CDG,2024-11-09,21:50,2024-11-09,23:59,6,On-Time
3965,Swiss,FRA,LHR,2024-11-10,11:56,2024-11-10,13:34,12,On-Time
3966,Ryanair,BCN,MAD,2024-11-11,18:28,2024-11-11,19:47,12,On-Time
3967,Iberia,FRA,LHR,2024-11-12,14:52,2024-11-12,16:21,6,On-Time
3968,British Airways,OPO,LIS,2024-11-13,20:27,2024-11-13,21:31,14,On-Time
3969,Swiss,VCE,CDG,2024-11-14,06:25,2024-11-14,08:04,14,On-Time
3970,KLM,LIS,ORY,2024-11-15,18:22,2024-11-15,20:53,9,On-Time
3971,Lufthansa,LHR,DUB,2024-11-16,14:54,2024-11-16,16:15,2,On-Time
3972,Ryanair,LHR,DUB,2024-11-17,14:59,2024-11-17,16:37,4,On-Time
3973,TAP Air Portugal,STN,DUB,2024-11-18,06:01,2024-11-18,07:08,9,On-Time
3974,Vueling,FRA,LHR,2024-11-19,20:06,2024-11-19,21:24,150,Cancelled
3975,KLM,BCN,MAD,2024-11-20,19:58,2024-11-20,21:17,5,On-Time
3976,Lufthansa,CDG,JFK,2024-11-21,06:18,2024-11-21,13:09,1,On-Time
3977,Air France,MUC,AMS,2024-11-22,20:50,2024-11-22,22:32,0,On-Time
3978,TAP Air Portugal,LIS,ORY,2024-11-23,12:08,2024-11-23,14:16,3,On-Time
3979,easyJet,MAD,PMI,2024-11-24,09:44,2024-11-24,10:32,0,On-Time
3980,Iberia,MXP,VIE,2024-11-25,11:43,2024-11-25,13:10,3,On-Time
3981,TAP Air Portugal,BRU,CPH,2024-11-26,06:23,2024-11-26,07:58,0,On-Time
3982,Vueling,CDG,JFK,2024-11-27,16:29,2024-11-27,23:23,10,On-Time
3983,Iberia,BRU,CPH,2024-11-28,07:23,2024-11-28,09:20,9,Delayed
3984,Ryanair,BCN,MAD,2024-11-29,06:53,2024-11-29,08:16,3,On-Time
3985,Lufthansa,ATH,FCO,2024-11-30,10:39,2024-11-30,12:50,14,On-Time
3986,Vueling,OPO,LIS,2024-12-01,13:04,2024-12-01,14:13,6,On-Time
3987,Air France,ZRH,BCN,2024-12-02,07:33,2024-12-02,09:31,10,On-Time
3988,Lufthansa,LHR,DUB,2024-12-03,05:17,2024-12-03,06:10,8,Delayed
3989,Air France,LHR,DUB,2024-12-04,12:45,2024-12-04,14:02,19,On-Time
3990,Air France,MXP,VIE,2024-12-05,11:52,2024-12-05,13:26,15,On-Time
3991,TAP Air Portugal,MUC,AMS,2024-12-06,09:37,2024-12-06,10:50,12,On-Time
3992,Air France,BCN,MAD,2024-12-07,18:22,2024-12-07,19:17,52,Delayed
3993,Lufthansa,MUC,AMS,2024-12-08,19:34,2024-12-08,21:13,3,On-Time
3994,Swiss,CDG,JFK,2024-12-09,08:47,2024-12-09,15:52,9,On-Time
3995,Ryanair,BRU,CPH,2024-12-10,09:15,2024-12-10,11:02,26,On-Time
3996,British Airways,BRU,CPH,2024-12-11,18:22,2024-12-11,19:59,1,On-Time
3997,TAP Air Portugal,CDG,JFK,2024-12-12,14:07,2024-12-12,21:10,7,On-Time
3998,KLM,CDG,JFK,2024-12-13,11:31,2024-12-13,18:35,5,On-Time
3999,easyJet,LHR,DUB,2024-12-14,13:10,2024-12-14,14:05,142,Cancelled
4000,Air France,MUC,AMS,2024-12-15,20:12,2024-12-15,21:58,12,On-Time
4001,Lufthansa,CDG,JFK,2024-12-16,09:05,2024-12-16,16:09,11,On-Time
4002,easyJet,FRA,LHR,2024-12-17,12:24,2024-12-17,13:50,12,On-Time
4003,British Airways,LHR,DUB,2024-12-18,14:55,2024-12-18,15:54,4,On-Time
4004,TAP Air Portugal,LHR,DUB,2024-12-19,15:23,2024-12-19,16:38,14,Delayed
4005,Air France,ATH,FCO,2024-12-20,16:55,2024-12-20,19:06,16,On-Time
4006,KLM,FRA,LHR,2024-12-21,11:34,2024-12-21,13:10,17,On-Time
4007,KLM,MAD,PMI,2024-12-22,18:30,2024-12-22,19:17,0,On-Time
4008,TAP Air Portugal,FRA,LHR,2024-12-23,10:01,2024-12-23,11:49,0,On-Time
4009,Lufthansa,CDG,JFK,2024-12-24,08:28,2024-12-24,15:38,183,Cancelled
4010,TAP Air Portugal,STN,DUB,2024-12-25,16:10,2024-12-25,17:17,0,On-Time
4011,KLM,LHR,DUB,2024-12-26,09:46,2024-12-26,10:50,12,On-Time
4012,Iberia,ZRH,BCN,2024-12-27,09:34,2024-12-27,11:12,17,On-Time
4013,Air France,LHR,DUB,2024-12-28,19:01,2024-12-28,20:15,19,On-Time
4014,Vueling,MUC,AMS,2024-12-29,08:53,2024-12-29,10:41,16,On-Time
4015,Swiss,BCN,MAD,2024-12-30,07:03,2024-12-30,08:19,2,On-Time
4016,TAP Air Portugal,MUC,AMS,2024-01-01,11:25,2024-01-01,13:15,6,On-Time
4017,Iberia,MXP,VIE,2024-01-02,06:20,2024-01-02,07:44,46,Delayed
4018,TAP Air Portugal,MAD,PMI,2024-01-03,11:09,2024-01-03,12:25,10,On-Time
4019,Swiss,MXP,VIE,2024-01-04,21:38,2024-01-04,22:48,12,On-Time
4020,Ryanair,ATH,FCO,2024-01-05,10:49,2024-01-05,12:35,16,On-Time
4021,Iberia,ZRH,BCN,2024-01-06,21:18,2024-01-06,23:12,174,Cancelled
4022,Lufthansa,VCE,CDG,2024-01-07,09:43,2024-01-07,12:06,1,On-Time
4023,Iberia,AMS,FCO,2024-01-08,14:33,2024-01-08,16:31,4,On-Time
4024,KLM,MUC,AMS,2024-01-09,09:29,2024-01-09,10:57,6,On-Time
4025,Vueling,FRA,LHR,2024-01-10,17:34,2024-01-10,19:37,57,Delayed
4026,Iberia,BCN,MAD,2024-01-11,12:41,2024-01-11,13:55,0,On-Time
4027,Vueling,LIS,ORY,2024-01-12,20:46,2024-01-12,23:05,2,On-Time
4028,KLM,ZRH,BCN,2024-01-13,12:53,2024-01-13,14:23,14,On-Time
4029,Lufthansa,AMS,FCO,2024-01-14,15:15,2024-01-14,17:32,16,On-Time
4030,Air France,LHR,DUB,2024-01-15,20:14,2024-01-15,21:15,41,Delayed
4031,Lufthansa,MXP,VIE,2024-01-16,10:01,2024-01-16,11:38,20,On-Time
4032,Vueling,MAD,PMI,2024-01-17,09:32,2024-01-17,10:41,69,Delayed
4033,British Airways,FRA,LHR,2024-01-18,16:14,2024-01-18,18:14,0,On-Time
4034,Air France,OPO,LIS,2024-01-19,21:41,2024-01-19,22:16,16,On-Time
4035,KLM,ATH,FCO,2024-01-20,09:15,2024-01-20,11:11,0,On-Time
4036,Ryanair,ZRH,BCN,2024-01-21,19:31,2024-01-21,21:11,10,On-Time
4037,easyJet,FRA,LHR,2024-01-22,16:08,2024-01-22,17:28,189,Cancelled
4038,Iberia,LIS,ORY,2024-01-23,12:48,2024-01-23,15:23,21,Delayed
4039,Air France,BCN,MAD,2024-01-24,04:38,2024-01-24,06:09,8,On-Time
4040,TAP Air Portugal,BRU,CPH,2024-01-25,16:20,2024-01-25,18:11,0,On-Time
4041,Ryanair,LHR,DUB,2024-01-26,14:54,2024-01-26,15:50,17,On-Time
